node1,node2,size,edges,biggroup,timestamp
4933,7162,18,16042,904,1447784949.328212
4040,7160,18,16041,904,1447785013.760159
3653,5899,18,16040,904,1447785078.085869
6072,7216,18,16039,904,1447785142.855948
46,4517,18,16038,904,1447785207.551123
5055,7164,18,16037,904,1447785272.967982
5051,5900,18,16036,904,1447785337.289388
1444,2706,18,16035,904,1447785401.557417
4516,7164,18,16034,904,1447785466.571320
4679,4988,18,16033,904,1447785531.332602
4516,5814,18,16032,904,1447785595.694153
1301,5577,18,16031,904,1447785660.177004
1444,1676,18,16030,904,1447785724.747361
4678,5403,18,16029,904,1447785789.843045
4418,4517,18,16028,904,1447785854.033490
4988,5900,18,16027,904,1447785918.446768
5601,5605,18,16026,904,1447785982.793407
1577,3310,18,16025,904,1447786047.000023
5175,5814,18,16024,904,1447786111.269928
3526,5055,18,16023,904,1447786176.063404
4634,6747,18,16022,904,1447786240.569247
3526,7169,18,16021,904,1447786305.413542
1444,3310,18,16020,904,1447786370.991470
5051,7169,18,16019,904,1447786435.141548
5175,5729,18,16018,904,1447786499.695786
5729,6608,18,16017,904,1447786564.079575
5054,6746,18,16016,904,1447786628.955551
6746,7167,18,16015,904,1447786693.341378
699,6610,18,16014,904,1447786758.020081
5118,7217,18,16013,904,1447786823.701586
6568,7217,18,16012,904,1447786889.718502
1583,7167,18,16011,904,1447786955.537869
7167,7217,18,16010,904,1447787020.219992
6052,7106,18,16009,904,1447787085.143588
787,6052,18,16008,904,1447787149.455520
4196,4576,19,16007,904,1447787210.812324
3972,4197,19,16006,904,1447787272.414948
5284,6762,19,16005,904,1447787333.733313
1385,1452,19,16004,904,1447787394.923530
1384,5832,19,16003,904,1447787456.299366
315,4942,19,16002,904,1447787517.836232
658,2161,19,16001,904,1447787580.065105
2520,5505,19,16000,904,1447787641.161632
1385,5832,19,15999,904,1447787702.415557
2658,7171,19,15998,904,1447787764.253033
315,6793,19,15997,904,1447787825.549610
2547,2963,19,15996,904,1447787886.808238
2547,4940,19,15995,904,1447787948.307765
4984,5164,19,15994,904,1447788009.627399
3685,6162,19,15993,904,1447788070.822008
256,6163,19,15992,904,1447788132.329896
2018,2483,19,15991,904,1447788194.000500
2613,2614,19,15990,904,1447788255.298740
1977,5290,19,15989,904,1447788316.412464
2154,6189,19,15988,904,1447788377.749870
70,975,19,15987,904,1447788439.024527
1743,4390,19,15986,904,1447788500.234409
752,809,19,15985,904,1447788561.168107
1333,5832,19,15984,904,1447788621.997597
1719,5285,19,15983,904,1447788682.691256
1334,1386,19,15982,904,1447788744.027602
3112,7183,19,15981,904,1447788804.930440
2547,5200,19,15980,904,1447788865.813174
5623,7295,19,15979,904,1447788926.692658
4654,5976,19,15978,904,1447788987.943754
5200,5976,19,15977,904,1447789049.209004
2612,3622,19,15976,904,1447789110.496075
449,5558,19,15975,904,1447789172.201069
1163,4248,19,15974,904,1447789233.855948
3625,3626,19,15973,904,1447789295.453596
2760,4249,19,15972,904,1447789357.333794
2760,3625,19,15971,904,1447789418.126961
1862,5707,19,15970,904,1447789479.478668
1862,7255,19,15969,904,1447789541.071216
5707,6581,19,15968,904,1447789602.823661
4863,5850,19,15967,904,1447789664.110823
3893,5850,19,15966,904,1447789725.547923
1265,3795,20,15965,794,1447789785.191361
3100,4308,20,15964,794,1447789844.384296
3971,4310,20,15963,794,1447789904.228856
6677,6732,20,15962,794,1447789964.805684
4196,5383,20,15961,794,1447790024.516183
5164,7026,20,15960,794,1447790083.717793
610,6664,20,15959,794,1447790142.827177
1503,1504,20,15958,794,1447790202.186307
3211,3629,20,15957,794,1447790260.989726
3215,6663,20,15956,794,1447790319.544900
3694,4306,20,15955,794,1447790378.078222
611,2937,20,15954,794,1447790436.757152
6213,6663,20,15953,794,1447790495.134436
3501,4390,20,15952,794,1447790553.477112
3285,3971,20,15951,794,1447790611.944169
611,4576,20,15950,794,1447790670.514052
4576,6663,20,15949,794,1447790729.208287
3289,4030,20,15948,794,1447790787.977026
3289,6666,20,15947,794,1447790847.358491
3696,4578,20,15946,794,1447790906.900328
4201,4578,20,15945,794,1447790966.626466
3213,4579,20,15944,794,1447791026.208313
3213,6666,20,15943,794,1447791085.853223
2752,3813,20,15942,794,1447791146.129042
4198,6665,20,15941,794,1447791206.454744
3213,3696,20,15940,794,1447791267.309268
2752,3092,20,15939,794,1447791328.011325
3091,3279,20,15938,794,1447791388.550615
2754,5316,20,15937,794,1447791449.003020
2754,3810,20,15936,794,1447791508.794950
78,4304,20,15935,794,1447791568.699969
3090,5316,20,15934,794,1447791628.476280
3506,6627,20,15933,794,1447791686.876782
3812,5316,20,15932,794,1447791745.224400
3092,3279,20,15931,794,1447791803.620087
3156,3277,20,15930,794,1447791861.943498
3277,3505,20,15929,794,1447791920.413902
2750,3277,20,15928,794,1447791978.594822
2100,7053,21,15927,794,1447792034.927128
2098,4083,21,15926,794,1447792091.133405
1801,2862,21,15925,794,1447792147.364475
2954,4122,21,15924,794,1447792203.527003
651,2926,21,15923,794,1447792259.845055
1804,2099,21,15922,794,1447792316.032251
809,929,21,15921,794,1447792372.518201
929,6839,21,15920,794,1447792428.829122
1212,7053,21,15919,794,1447792485.660650
1931,1933,21,15918,794,1447792542.714033
2358,2928,21,15917,794,1447792599.007052
1422,1933,21,15916,794,1447792655.295360
749,928,21,15915,794,1447792711.613595
118,928,21,15914,794,1447792767.959437
2679,6775,21,15913,794,1447792824.348298
2742,6775,21,15912,794,1447792880.910400
2691,6543,21,15911,794,1447792937.156852
1808,2929,21,15910,794,1447792993.421962
1690,2281,21,15909,794,1447793049.675589
2358,2929,21,15908,794,1447793105.746223
2734,4536,21,15907,794,1447793161.982301
4777,5772,21,15906,794,1447793218.435592
3031,4776,21,15905,794,1447793274.725733
2572,5771,21,15904,794,1447793330.815413
3029,3577,21,15903,794,1447793386.868117
946,3129,22,15902,794,1447793440.491669
1833,3589,22,15901,794,1447793494.107415
1390,2379,22,15900,794,1447793547.697360
175,6417,22,15899,794,1447793601.249544
5254,7047,22,15898,794,1447793654.859505
4130,7294,22,15897,794,1447793708.512869
4130,6083,22,15896,794,1447793761.980371
5160,6505,22,15895,794,1447793815.594201
2546,7047,22,15894,794,1447793869.321609
4980,5446,22,15893,794,1447793923.059376
4980,6856,22,15892,794,1447793976.688850
5161,6160,22,15891,794,1447794030.632399
6160,6856,22,15890,794,1447794085.123286
6629,6855,22,15889,794,1447794138.836636
5452,6860,22,15888,794,1447794192.607614
320,5455,22,15887,794,1447794246.436786
4655,4941,22,15886,794,1447794300.065036
4621,5935,22,15885,794,1447794353.759316
5631,6548,22,15884,794,1447794407.659825
5453,6545,22,15883,794,1447794461.566037
4977,6085,22,15882,794,1447794515.573861
241,4617,22,15881,794,1447794569.338609
252,6731,22,15880,794,1447794623.174141
4620,5933,22,15879,794,1447794677.287821
251,5931,22,15878,794,1447794731.169439
250,5681,22,15877,794,1447794785.152779
4618,5202,22,15876,794,1447794838.895627
4618,6157,22,15875,794,1447794892.548340
4618,5159,22,15874,794,1447794946.192635
249,6156,22,15873,794,1447794999.849850
4525,5159,22,15872,794,1447795053.478434
5967,7008,23,15871,794,1447795105.620783
1474,5506,23,15870,794,1447795157.630082
1473,7006,23,15869,794,1447795209.652692
975,1981,23,15868,794,1447795261.706061
687,4546,23,15867,794,1447795313.957561
71,686,23,15866,794,1447795365.990096
658,4495,23,15865,794,1447795418.191187
71,4545,23,15864,794,1447795470.270860
4548,6892,23,15863,794,1447795522.486987
3608,7066,23,15862,794,1447795574.723995
4505,6893,23,15861,794,1447795626.838009
589,1075,23,15860,794,1447795678.842482
76,6894,23,15859,794,1447795731.043464
1738,6519,23,15858,794,1447795783.355428
1084,2523,23,15857,794,1447795835.801636
1738,3608,23,15856,794,1447795887.861729
1085,2523,23,15855,794,1447795940.123727
1085,5798,23,15854,794,1447795992.248388
6480,7258,23,15853,794,1447796044.651516
2524,5918,23,15852,794,1447796096.644967
3453,6519,23,15851,794,1447796148.781202
3039,3453,23,15850,794,1447796200.783273
3453,5600,23,15849,794,1447796252.886218
3453,6980,23,15848,794,1447796305.117527
780,3453,23,15847,794,1447796357.164597
5800,5918,23,15846,794,1447796409.074553
1484,5800,23,15845,794,1447796460.873498
3148,3607,23,15844,794,1447796512.733352
3148,6480,23,15843,794,1447796564.751106
781,6480,23,15842,794,1447796616.709305
4809,4810,23,15841,794,1447796668.630973
357,4810,23,15840,794,1447796720.528645
1484,5857,23,15839,794,1447796772.441581
782,6481,23,15838,794,1447796824.459649
2152,6481,23,15837,794,1447796876.324784
4538,5417,23,15836,794,1447796928.351121
4810,5417,23,15835,794,1447796980.297447
1973,2379,24,15834,794,1447797030.278061
6659,6661,24,15833,794,1447797080.133740
6655,6951,24,15832,794,1447797130.033559
6658,6956,24,15831,794,1447797180.303921
5564,5738,24,15830,794,1447797230.578551
5294,5539,24,15829,794,1447797280.459618
1249,1333,24,15828,794,1447797330.392157
1386,7183,24,15827,794,1447797380.398445
1501,5507,24,15826,794,1447797430.569901
2665,3942,24,15825,794,1447797480.775757
2483,2665,24,15824,794,1447797530.848521
3986,5780,24,15823,794,1447797581.012771
3013,4062,24,15822,794,1447797631.132967
5564,6658,24,15821,794,1447797681.150413
1972,2379,24,15820,794,1447797731.090062
269,2483,24,15819,794,1447797781.041822
508,6761,24,15818,794,1447797830.993302
2062,3014,24,15817,794,1447797880.767114
508,6802,24,15816,794,1447797930.501863
1718,6802,24,15815,794,1447797980.282540
1718,6801,24,15814,794,1447798030.045424
2083,2236,24,15813,794,1447798079.776236
2662,5057,24,15812,794,1447798129.660785
2664,5057,24,15811,794,1447798179.578430
2330,5057,24,15810,794,1447798229.404709
508,2663,24,15809,794,1447798279.265841
1335,2376,24,15808,794,1447798329.084644
1335,2378,24,15807,794,1447798378.883853
1335,2663,24,15806,794,1447798428.785311
2080,3302,24,15805,794,1447798478.704704
1245,3351,24,15804,794,1447798528.574227
2081,3351,24,15803,794,1447798578.395913
1829,2028,25,15802,580,1447798625.728573
68,336,25,15801,580,1447798673.030367
339,6645,25,15800,580,1447798720.448603
2449,2830,25,15799,580,1447798767.895182
541,607,25,15798,580,1447798815.193085
5112,7103,25,15797,580,1447798862.495563
2791,6063,25,15796,580,1447798909.853985
4378,6773,25,15795,580,1447798957.131950
730,4378,25,15794,580,1447799004.381357
2060,2101,25,15793,580,1447799052.028900
1587,4428,25,15792,580,1447799099.390689
232,3827,25,15791,580,1447799146.769851
231,3827,25,15790,580,1447799194.087091
4117,4647,25,15789,580,1447799241.192789
5059,5785,25,15788,580,1447799288.493425
4647,5785,25,15787,580,1447799335.694701
1323,1383,25,15786,580,1447799383.025471
450,2554,25,15785,580,1447799430.276604
2130,6798,25,15784,580,1447799477.967268
2130,5816,25,15783,580,1447799526.216351
1716,2130,25,15782,580,1447799573.694872
2671,5511,25,15781,580,1447799621.170528
6951,6971,25,15780,580,1447799668.628209
1373,2914,25,15779,580,1447799716.031762
1793,2449,25,15778,580,1447799763.298875
1851,2831,25,15777,580,1447799810.643567
3825,5015,25,15776,580,1447799858.077446
1587,3770,25,15775,580,1447799905.712933
2101,4428,25,15774,580,1447799953.060366
1636,1847,25,15773,580,1447800000.497987
2833,2834,25,15772,580,1447800047.869906
1821,2790,25,15771,580,1447800095.290803
3391,6454,25,15770,580,1447800142.551566
4039,5472,25,15769,580,1447800189.946695
1638,3324,25,15768,580,1447800237.249127
2605,5472,25,15767,580,1447800284.519479
1851,6454,25,15766,580,1447800331.861441
342,2874,25,15765,580,1447800379.145602
342,2833,25,15764,580,1447800426.331244
2101,6063,25,15763,580,1447800473.513403
1707,6334,25,15762,580,1447800520.687171
1794,6334,25,15761,580,1447800567.929176
1793,1794,25,15760,580,1447800615.251084
3324,6454,25,15759,580,1447800662.407115
4373,5016,25,15758,580,1447800709.595842
295,4345,26,15757,578,1447800755.481866
292,3897,26,15756,578,1447800801.346282
288,292,26,15755,578,1447800847.221306
292,7174,26,15754,578,1447800893.094955
22,5148,26,15753,578,1447800938.962133
293,7174,26,15752,578,1447800984.708800
22,6061,26,15751,578,1447801030.542526
5835,6061,26,15750,578,1447801076.511372
2948,4482,26,15749,578,1447801122.567585
1043,4482,26,15748,578,1447801168.564674
1412,5427,26,15747,578,1447801214.556423
1920,5427,26,15746,578,1447801260.393620
5378,6251,26,15745,578,1447801306.280227
2003,5378,26,15744,578,1447801352.208335
1410,2051,26,15743,578,1447801397.929190
1978,5500,26,15742,578,1447801443.787052
1978,2051,26,15741,578,1447801489.802667
923,2845,27,15740,578,1447801534.826926
923,7315,27,15739,578,1447801579.680715
3712,5583,27,15738,578,1447801624.517647
4351,4896,27,15737,578,1447801669.338166
5081,5583,27,15736,578,1447801714.116568
1160,1161,27,15735,578,1447801758.975165
605,4351,27,15734,578,1447801804.073905
4958,5584,27,15733,578,1447801848.763301
349,4896,27,15732,578,1447801893.483033
4896,5584,27,15731,578,1447801938.163587
1124,5081,27,15730,578,1447801983.062019
1124,4896,27,15729,578,1447802027.645922
348,4572,27,15728,578,1447802072.227562
3185,5587,27,15727,578,1447802116.962320
3185,4895,27,15726,578,1447802161.465433
680,5563,27,15725,578,1447802206.179414
4358,5563,27,15724,578,1447802250.792503
1629,3597,28,15723,578,1447802294.711851
3122,3732,28,15722,578,1447802338.708180
3012,3013,28,15721,578,1447802382.656181
2668,5293,28,15720,578,1447802426.646551
6012,6013,28,15719,578,1447802470.541514
2088,2668,28,15718,578,1447802514.342712
2668,6013,28,15717,578,1447802558.484120
5299,6015,28,15716,578,1447802602.415584
2214,6584,28,15715,578,1447802646.297422
2089,5511,28,15714,578,1447802690.122732
2670,6534,28,15713,578,1447802734.129817
4822,5535,28,15712,578,1447802777.965042
6014,6534,28,15711,578,1447802821.794120
4822,6584,28,15710,578,1447802865.771377
5297,5298,28,15709,578,1447802909.759061
5296,5298,28,15708,578,1447802953.679827
5533,6008,28,15707,578,1447802997.482073
2208,6523,28,15706,578,1447803041.442944
5485,5711,28,15705,578,1447803085.273942
2670,6014,28,15704,578,1447803129.057230
2134,5709,28,15703,578,1447803172.865513
5708,5709,28,15702,578,1447803216.738665
847,1272,28,15701,578,1447803260.800473
1272,5706,28,15700,578,1447803304.656731
4721,4722,28,15699,578,1447803348.610815
48,4076,29,15698,578,1447803391.356873
2065,6502,29,15697,578,1447803434.187719
202,6241,29,15696,578,1447803476.990405
4163,4589,29,15695,578,1447803520.238269
3413,5688,29,15694,578,1447803563.260545
401,5641,29,15693,578,1447803606.295842
3119,4949,29,15692,578,1447803649.425900
4161,5636,29,15691,578,1447803692.438137
4161,4163,29,15690,578,1447803735.316548
3672,5886,29,15689,578,1447803778.129044
1774,5886,29,15688,578,1447803821.302737
1774,1828,29,15687,578,1447803864.087291
5641,5688,29,15686,578,1447803906.934625
743,4826,29,15685,578,1447803950.420096
3416,4949,29,15684,578,1447803993.656869
424,1754,29,15683,578,1447804036.916586
2810,2919,29,15682,578,1447804079.968419
2217,2810,29,15681,578,1447804122.864691
2624,2810,29,15680,578,1447804165.631381
2905,4453,29,15679,578,1447804208.431825
1755,2624,29,15678,578,1447804251.257128
4948,5964,29,15677,578,1447804294.046003
2905,7062,29,15676,578,1447804336.687934
401,4949,29,15675,578,1447804379.436217
4897,5473,29,15674,578,1447804422.264769
1692,7002,30,15673,578,1447804464.646972
6342,6504,30,15672,578,1447804507.027986
1201,1202,30,15671,578,1447804549.363031
822,4477,30,15670,578,1447804591.480626
4498,4499,30,15669,578,1447804633.576494
1692,2827,30,15668,578,1447804675.656086
323,1172,30,15667,578,1447804717.887841
5459,6865,30,15666,578,1447804759.955906
5459,5631,30,15665,578,1447804801.933840
5626,7081,30,15664,578,1447804844.174251
5092,5627,30,15663,578,1447804886.445809
3595,6640,30,15662,578,1447804928.578541
5091,5449,30,15661,578,1447804970.612537
6793,7299,30,15660,578,1447805012.621726
944,7298,30,15659,578,1447805054.729330
945,7297,30,15658,578,1447805096.684335
944,7297,30,15657,578,1447805138.749890
7298,7299,30,15656,578,1447805180.940813
944,945,30,15655,578,1447805223.155750
2201,5253,30,15654,578,1447805265.342639
945,2200,30,15653,578,1447805307.914374
888,2200,30,15652,578,1447805350.617525
888,7234,30,15651,578,1447805392.958073
656,5253,30,15650,578,1447805435.039596
656,1834,30,15649,578,1447805477.326138
1947,6683,30,15648,578,1447805519.197123
3965,4431,30,15647,578,1447805561.440953
334,2438,30,15646,578,1447805603.670613
2435,3131,30,15645,578,1447805645.835241
1168,5628,30,15644,578,1447805688.029149
2547,5623,30,15643,578,1447805730.325250
7235,7236,30,15642,578,1447805772.693674
2817,3130,30,15641,578,1447805814.801291
2437,4431,30,15640,578,1447805857.154635
1786,6639,30,15639,578,1447805899.514881
1781,6639,30,15638,578,1447805941.648194
585,3130,30,15637,578,1447805983.955007
1192,6178,30,15636,578,1447806026.327866
945,2201,30,15635,578,1447806068.761488
2445,2446,30,15634,578,1447806111.126163
1202,3595,30,15633,578,1447806153.183677
1199,3965,30,15632,578,1447806195.312040
3595,4493,30,15631,578,1447806237.331070
6860,7081,30,15630,578,1447806280.075275
2432,4543,30,15629,578,1447806322.593636
1843,4543,30,15628,578,1447806364.731588
4543,6035,30,15627,578,1447806406.759952
4430,7002,30,15626,578,1447806448.740961
1594,7002,30,15625,578,1447806490.773749
1692,4543,30,15624,578,1447806533.099703
2817,4494,30,15623,578,1447806575.419646
239,4522,30,15622,578,1447806617.348391
4522,5101,30,15621,578,1447806659.284642
4654,5199,30,15620,578,1447806701.270462
6857,7293,30,15619,578,1447806743.523898
4654,6857,30,15618,578,1447806785.429183
462,6279,31,15617,409,1447806826.906463
464,1887,31,15616,409,1447806867.877820
6934,7028,31,15615,409,1447806908.548948
2154,7069,31,15614,409,1447806949.222440
6481,7258,31,15613,409,1447806990.160252
5968,6933,31,15612,409,1447807030.906932
1663,4337,31,15611,409,1447807071.825052
3607,7258,31,15610,409,1447807112.633567
5967,5968,31,15609,409,1447807153.525181
4858,6968,31,15608,409,1447807194.253059
1005,6968,31,15607,409,1447807235.075549
1005,4337,31,15606,409,1447807275.887767
2498,4338,31,15605,409,1447807316.544066
3173,4338,31,15604,409,1447807357.377465
893,6296,31,15603,409,1447807398.419478
6296,6360,31,15602,409,1447807439.355450
952,4885,31,15601,409,1447807480.715821
1904,4715,31,15600,409,1447807521.686786
4715,4761,31,15599,409,1447807562.343161
2503,4102,31,15598,409,1447807603.106096
4169,4762,31,15597,409,1447807644.077831
1887,2187,32,15596,391,1447807683.969164
996,2492,32,15595,391,1447807724.035604
461,1886,32,15594,391,1447807764.089209
4744,5270,32,15593,391,1447807803.955314
3688,5270,32,15592,391,1447807843.823092
4919,6210,32,15591,391,1447807883.730178
6209,6210,32,15590,391,1447807923.864770
3687,5267,32,15589,391,1447807963.856763
3687,6209,32,15588,391,1447808003.802838
3687,5270,32,15587,391,1447808043.812088
3681,3684,32,15586,391,1447808083.714272
3718,4290,33,15585,391,1447808123.193248
703,6391,33,15584,391,1447808162.572917
6391,6614,33,15583,391,1447808202.034646
4990,6100,33,15582,391,1447808241.897497
1360,3446,33,15581,391,1447808281.409240
3083,4071,33,15580,391,1447808321.582676
5429,7057,33,15579,391,1447808361.482011
1387,6430,33,15578,391,1447808401.151218
6421,6423,33,15577,391,1447808441.683570
5694,5842,33,15576,391,1447808483.157567
6960,6961,33,15575,391,1447808525.366273
854,1263,33,15574,391,1447808567.927354
3342,4824,33,15573,391,1447808610.620163
1746,3851,33,15572,391,1447808653.159177
2296,3341,33,15571,391,1447808694.619123
1752,2297,33,15570,391,1447808736.081409
1746,2294,33,15569,391,1447808777.314591
2307,2308,33,15568,391,1447808818.501190
2626,3789,33,15567,391,1447808859.547165
2627,4833,33,15566,391,1447808900.527498
3790,3791,33,15565,391,1447808941.704908
3738,4833,33,15564,391,1447808982.875264
3106,3218,33,15563,391,1447809024.120983
4091,6466,33,15562,391,1447809065.169986
2812,4094,33,15561,391,1447809106.287180
3636,4070,33,15560,391,1447809147.510992
